??id,kc0,kc1,kc2,kc3,kc4,kc5,kc6,kc7,kc8,kc9,kc10,kc11,kc12,kc13,kc14,kc15,kc16,kc17,kc18,kc19,kc20,kc21,kc22,kc23,kc24,kc25,kc26,kc27,kc28,kc29,kc30,kc31,kc32,kc33,kc34,kc35,kc36,kc37,kc38,kc39,kc40,kc41,kc42,kc43,kc44,kc45,kc46,kc47,kc48,kc49,kc50,kc51,kc52,kc53,kc54,kc55,kc56
uid329,0.291694,0.757763,0.205403,0.108598,0.630764,0.000000,0.593641,0.577767,0.569599,0.953374,0.488598,0.468621,0.792187,0.535317,0.897720,0.878470,0.771294,0.018978,0.125515,0.190031,0.811172,0.664495,0.000000,0.000000,0.700930,0.000000,0.220482,0.037595,0.000000,0.073777,0.818271,0.142110,0.437182,0.055859,0.305136,0.277992,0.858339,0.000000,0.561273,0.695145,0.000000,0.712174,0.331260,0.318323,0.091354,0.000000,0.368615,0.356401,0.544135,0.921784,0.000000,0.000000,0.426295,0.174363,0.000000,0.000000,0.623621
uid330,0.000000,0.000000,0.601353,0.000000,0.142110,0.000000,0.498303,0.000000,0.644645,0.305136,0.091354,0.392352,0.000000,0.174363,0.055859,0.535317,0.380597,0.158391,0.415196,0.235276,0.468621,0.000000,0.000000,0.000000,0.000000,0.000000,0.277992,0.517164,0.630764,0.220482,0.544135,0.037595,0.318323,0.249788,0.593641,0.343951,0.695145,0.447863,0.000000,0.073777,0.000000,0.000000,0.000000,0.368615,0.190031,0.000000,0.623621,0.000000,0.000000,0.000000,0.108598,0.000000,0.018978,0.125515,0.000000,0.264025,0.000000
uid331,0.055859,0.000000,0.887436,0.601353,0.403884,0.658005,0.507824,0.738468,0.796131,0.677108,0.291694,0.880777,0.000000,0.743431,0.771294,0.249788,0.924724,0.803796,0.158391,0.018978,0.108598,0.670862,0.000000,0.000000,0.368615,0.000000,0.569599,0.498303,0.915553,0.706606,0.073777,0.000000,0.125515,0.552786,0.318323,0.437182,0.950615,0.142110,0.000000,0.380597,0.000000,0.478705,0.426295,0.447863,0.883039,0.834873,0.277992,0.753077,0.220482,0.965021,0.037595,0.000000,0.091354,0.644645,0.000000,0.623621,0.415196
uid332,0.616340,0.695145,0.738468,0.753077,0.190031,0.000000,0.415196,0.517164,0.593641,0.488598,0.380597,0.766870,0.000000,0.277992,0.000000,0.000000,0.356401,0.000000,0.158391,0.000000,0.000000,0.000000,0.000000,0.000000,0.468621,0.000000,0.343951,0.220482,0.000000,0.000000,0.748300,0.018978,0.535317,0.561273,0.073777,0.142110,0.000000,0.305136,0.000000,0.608918,0.000000,0.037595,0.055859,0.458341,0.447863,0.000000,0.249788,0.000000,0.544135,0.000000,0.291694,0.000000,0.091354,0.000000,0.125515,0.526327,0.000000
uid333,0.000000,0.000000,0.000000,0.249788,0.000000,0.158391,0.000000,0.108598,0.000000,0.000000,0.018978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055859,0.000000,0.000000,0.000000,0.037595,0.073777,0.000000,0.205403,0.000000,0.000000,0.000000,0.174363,0.000000,0.000000,0.125515,0.264025,0.277992,0.000000,0.000000,0.000000,0.000000,0.235276,0.000000,0.000000,0.000000,0.142110,0.000000,0.000000,0.000000,0.000000
uid334,0.000000,0.000000,0.000000,0.331260,0.585780,0.000000,0.037595,0.426295,0.000000,0.608918,0.000000,0.055859,0.277992,0.073777,0.000000,0.644645,0.616340,0.623621,0.000000,0.018978,0.368615,0.000000,0.000000,0.000000,0.305136,0.000000,0.291694,0.264025,0.000000,0.235276,0.356401,0.468621,0.205403,0.249788,0.318323,0.000000,0.000000,0.658005,0.000000,0.593641,0.000000,0.158391,0.000000,0.091354,0.000000,0.000000,0.000000,0.392352,0.000000,0.437182,0.000000,0.174363,0.507824,0.125515,0.000000,0.569599,0.000000
uid335,0.616340,0.552786,0.535317,0.091354,0.577767,0.507824,0.108598,0.190031,0.630764,0.000000,0.205403,0.901565,0.000000,0.658005,0.318323,0.000000,0.866252,0.891668,0.125515,0.814755,0.220482,0.800000,0.517164,0.838006,0.458341,0.415196,0.018978,0.343951,0.000000,0.264025,0.743431,0.717636,0.055859,0.677108,0.277992,0.037595,0.478705,0.683236,0.158391,0.733409,0.757763,0.249788,0.952472,0.000000,0.073777,0.000000,0.447863,0.498303,0.771294,0.000000,0.305136,0.142110,0.392352,0.403884,0.000000,0.940186,0.000000
uid336,0.055859,0.757763,0.616340,0.190031,0.478705,0.498303,0.651389,0.866252,0.000000,0.858339,0.125515,0.871280,0.000000,0.158391,0.507824,0.331260,0.814755,0.000000,0.706606,0.924724,0.544135,0.000000,0.000000,0.000000,0.235276,0.000000,0.037595,0.447863,0.000000,0.868790,0.526327,0.018978,0.291694,0.318323,0.392352,0.091354,0.142110,0.712174,0.905265,0.689247,0.403884,0.108598,0.517164,0.561273,0.356401,0.000000,0.700930,0.458341,0.630764,0.000000,0.728252,0.000000,0.841081,0.000000,0.535317,0.593641,0.000000
uid337,0.291694,0.000000,0.073777,0.689247,0.544135,0.498303,0.000000,0.722995,0.748300,0.000000,0.757763,0.488598,0.644645,0.616340,0.426295,0.796131,0.000000,0.593641,0.552786,0.000000,0.125515,0.220482,0.000000,0.912255,0.623621,0.000000,0.277992,0.437182,0.000000,0.901565,0.683236,0.753077,0.055859,0.249788,0.368615,0.158391,0.762360,0.847055,0.852805,0.037595,0.818271,0.018978,0.108598,0.356401,0.305136,0.923268,0.318323,0.235276,0.873723,0.000000,0.000000,0.000000,0.478705,0.000000,0.000000,0.955978,0.526327
uid338,0.593641,0.969992,0.601353,0.392352,0.018978,0.895741,0.277992,0.403884,0.458341,0.948686,0.569599,0.677108,0.821720,0.108598,0.771294,0.415196,0.963654,0.190031,0.125515,0.658005,0.447863,0.158391,0.000000,0.000000,0.220482,0.000000,0.055859,0.073777,0.000000,0.733409,0.526327,0.235276,0.091354,0.343951,0.834873,0.356401,0.000000,0.368615,0.000000,0.205403,0.880777,0.331260,0.174363,0.037595,0.468621,0.437182,0.908827,0.142110,0.907063,0.000000,0.000000,0.637771,0.784069,0.700930,0.932899,0.807519,0.000000
uid339,0.235276,0.000000,0.585780,0.343951,0.291694,0.368615,0.403884,0.249788,0.000000,0.000000,0.561273,0.125515,0.000000,0.488598,0.000000,0.507824,0.000000,0.018978,0.601353,0.630764,0.000000,0.000000,0.264025,0.000000,0.305136,0.000000,0.000000,0.158391,0.000000,0.000000,0.593641,0.000000,0.091354,0.190031,0.000000,0.174363,0.000000,0.458341,0.000000,0.220482,0.277992,0.447863,0.415196,0.651389,0.000000,0.535317,0.108598,0.356401,0.000000,0.000000,0.000000,0.000000,0.055859,0.142110,0.000000,0.000000,0.000000
uid340,0.000000,0.000000,0.000000,0.108598,0.000000,0.000000,0.091354,0.190031,0.000000,0.000000,0.205403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125515,0.000000,0.220482,0.000000,0.000000,0.000000,0.000000,0.000000,0.055859,0.000000,0.000000,0.000000,0.000000,0.000000,0.037595,0.000000,0.000000,0.000000,0.000000,0.000000,0.158391,0.000000,0.000000,0.000000,0.000000,0.018978,0.073777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142110,0.000000,0.000000,0.000000,0.000000,0.000000
uid341,0.000000,0.000000,0.000000,0.291694,0.000000,0.000000,0.125515,0.000000,0.000000,0.000000,0.055859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220482,0.318323,0.356401,0.000000,0.000000,0.000000,0.403884,0.000000,0.000000,0.458341,0.073777,0.000000,0.277992,0.018978,0.000000,0.478705,0.249788,0.000000,0.426295,0.000000,0.000000,0.000000,0.437182,0.091354,0.392352,0.000000,0.000000,0.037595,0.000000,0.000000,0.108598,0.142110,0.000000,0.205403,0.000000,0.000000,0.343951,0.000000,0.000000,0.000000
uid342,0.277992,0.000000,0.468621,0.000000,0.517164,0.000000,0.331260,0.368615,0.000000,0.437182,0.174363,0.249788,0.380597,0.000000,0.000000,0.055859,0.000000,0.630764,0.190031,0.018978,0.000000,0.616340,0.000000,0.000000,0.000000,0.000000,0.000000,0.091354,0.000000,0.000000,0.637771,0.535317,0.544135,0.142110,0.158391,0.552786,0.000000,0.664495,0.000000,0.403884,0.000000,0.478705,0.488598,0.305136,0.356401,0.000000,0.108598,0.415196,0.000000,0.000000,0.073777,0.220482,0.291694,0.037595,0.000000,0.000000,0.000000
uid343,0.000000,0.000000,0.000000,0.291694,0.507824,0.000000,0.018978,0.426295,0.000000,0.517164,0.000000,0.055859,0.277992,0.073777,0.000000,0.569599,0.535317,0.526327,0.000000,0.037595,0.380597,0.000000,0.000000,0.000000,0.318323,0.000000,0.331260,0.264025,0.000000,0.220482,0.356401,0.437182,0.205403,0.249788,0.305136,0.000000,0.000000,0.585780,0.000000,0.498303,0.000000,0.142110,0.000000,0.091354,0.000000,0.000000,0.000000,0.392352,0.000000,0.601353,0.000000,0.125515,0.651389,0.158391,0.000000,0.478705,0.000000
uid344,0.000000,0.000000,0.000000,0.552786,0.264025,0.142110,0.437182,0.158391,0.601353,0.000000,0.000000,0.000000,0.000000,0.318323,0.000000,0.535317,0.000000,0.392352,0.368615,0.000000,0.623621,0.343951,0.000000,0.000000,0.415196,0.000000,0.291694,0.073777,0.000000,0.000000,0.664495,0.037595,0.091354,0.478705,0.220482,0.526327,0.000000,0.507824,0.108598,0.403884,0.018978,0.055859,0.356401,0.277992,0.616340,0.569599,0.000000,0.380597,0.205403,0.000000,0.000000,0.000000,0.174363,0.000000,0.000000,0.000000,0.249788
uid345,0.544135,0.953374,0.488598,0.331260,0.658005,0.973250,0.108598,0.733409,0.861027,0.000000,0.055859,0.775634,0.000000,0.601353,0.000000,0.807519,0.955978,0.368615,0.277992,0.291694,0.889573,0.220482,0.728252,0.910557,0.831678,0.000000,0.498303,0.091354,0.000000,0.205403,0.018978,0.000000,0.616340,0.403884,0.305136,0.517164,0.000000,0.644645,0.858339,0.717636,0.073777,0.623621,0.569599,0.577767,0.037595,0.876119,0.593641,0.142110,0.125515,0.000000,0.249788,0.264025,0.630764,0.468621,0.000000,0.796131,0.926153
uid346,0.055859,0.000000,0.000000,0.380597,0.630764,0.000000,0.158391,0.468621,0.108598,0.651389,0.000000,0.142110,0.368615,0.073777,0.733409,0.552786,0.664495,0.658005,0.000000,0.125515,0.415196,0.000000,0.000000,0.000000,0.403884,0.000000,0.018978,0.331260,0.000000,0.318323,0.437182,0.517164,0.277992,0.343951,0.392352,0.091354,0.037595,0.695145,0.000000,0.637771,0.000000,0.235276,0.000000,0.190031,0.498303,0.915553,0.852805,0.488598,0.000000,0.000000,0.738468,0.220482,0.712174,0.205403,0.000000,0.623621,0.000000
uid347,0.517164,0.000000,0.834873,0.091354,0.664495,0.712174,0.897720,0.174363,0.498303,0.828422,0.507824,0.855598,0.037595,0.205403,0.305136,0.630764,0.807519,0.788167,0.858339,0.356401,0.158391,0.000000,0.000000,0.000000,0.055859,0.000000,0.073777,0.018978,0.891668,0.921784,0.125515,0.426295,0.190031,0.000000,0.108598,0.478705,0.468621,0.318323,0.000000,0.403884,0.683236,0.142110,0.277992,0.331260,0.695145,0.000000,0.923268,0.235276,0.000000,0.743431,0.873723,0.000000,0.392352,0.779892,0.000000,0.415196,0.000000
uid348,0.000000,0.000000,0.000000,0.000000,0.000000,0.331260,0.000000,0.000000,0.000000,0.000000,0.000000,0.291694,0.000000,0.478705,0.305136,0.000000,0.205403,0.356401,0.000000,0.507824,0.000000,0.277992,0.000000,0.055859,0.000000,0.000000,0.158391,0.235276,0.000000,0.125515,0.000000,0.108598,0.174363,0.249788,0.000000,0.018978,0.000000,0.468621,0.000000,0.091354,0.000000,0.037595,0.000000,0.220482,0.000000,0.000000,0.403884,0.190031,0.000000,0.000000,0.000000,0.000000,0.318323,0.447863,0.000000,0.000000,0.000000
uid349,0.073777,0.960000,0.142110,0.651389,0.910557,0.897720,0.552786,0.091354,0.517164,0.000000,0.437182,0.415196,0.000000,0.488598,0.000000,0.766870,0.722995,0.318323,0.544135,0.644645,0.807519,0.601353,0.108598,0.664495,0.873723,0.000000,0.125515,0.018978,0.000000,0.585780,0.608918,0.331260,0.380597,0.000000,0.249788,0.190031,0.000000,0.733409,0.526327,0.055859,0.855598,0.677108,0.235276,0.264025,0.205403,0.788167,0.305136,0.277992,0.498303,0.000000,0.577767,0.630764,0.368615,0.403884,0.000000,0.852805,0.908827
uid350,0.142110,0.158391,0.000000,0.392352,0.664495,0.000000,0.000000,0.616340,0.249788,0.000000,0.318323,0.000000,0.517164,0.368615,0.000000,0.447863,0.220482,0.055859,0.108598,0.000000,0.577767,0.000000,0.000000,0.000000,0.426295,0.000000,0.205403,0.174363,0.000000,0.037595,0.561273,0.264025,0.437182,0.498303,0.552786,0.277992,0.343951,0.000000,0.000000,0.125515,0.000000,0.018978,0.700930,0.091354,0.235276,0.000000,0.000000,0.073777,0.000000,0.637771,0.000000,0.000000,0.728252,0.000000,0.000000,0.000000,0.000000
uid351,0.447863,0.437182,0.800000,0.577767,0.277992,0.158391,0.526327,0.190031,0.841081,0.944599,0.000000,0.825103,0.868790,0.343951,0.601353,0.955978,0.552786,0.380597,0.368615,0.717636,0.885259,0.331260,0.000000,0.000000,0.415196,0.000000,0.305136,0.073777,0.000000,0.498303,0.883039,0.037595,0.091354,0.585780,0.205403,0.623621,0.930278,0.569599,0.125515,0.403884,0.018978,0.055859,0.356401,0.264025,0.458341,0.000000,0.923268,0.392352,0.235276,0.897720,0.000000,0.757763,0.174363,0.834873,0.000000,0.807519,0.249788
uid352,0.264025,0.125515,0.871280,0.343951,0.447863,0.800000,0.037595,0.918728,0.249788,0.291694,0.415196,0.535317,0.000000,0.689247,0.488598,0.478705,0.722995,0.073777,0.893724,0.356401,0.205403,0.000000,0.000000,0.000000,0.468621,0.000000,0.174363,0.108598,0.901565,0.766870,0.873723,0.277992,0.055859,0.000000,0.331260,0.403884,0.577767,0.644645,0.000000,0.670862,0.784069,0.220482,0.018978,0.142110,0.498303,0.000000,0.552786,0.392352,0.000000,0.190031,0.426295,0.000000,0.757763,0.658005,0.000000,0.677108,0.000000
uid353,0.488598,0.849958,0.000000,0.055859,0.392352,0.174363,0.677108,0.190031,0.447863,0.722995,0.125515,0.637771,0.000000,0.544135,0.000000,0.601353,0.784069,0.779892,0.000000,0.000000,0.792187,0.000000,0.000000,0.000000,0.343951,0.000000,0.507824,0.108598,0.000000,0.630764,0.037595,0.073777,0.018978,0.249788,0.205403,0.305136,0.526327,0.803796,0.142110,0.771294,0.356401,0.478705,0.644645,0.700930,0.291694,0.831678,0.683236,0.415196,0.235276,0.903433,0.885259,0.000000,0.158391,0.000000,0.000000,0.748300,0.000000
uid354,0.415196,0.849958,0.965684,0.488598,0.788167,0.738468,0.220482,0.158391,0.174363,0.000000,0.000000,0.343951,0.949660,0.055859,0.910557,0.535317,0.858339,0.264025,0.190031,0.863665,0.957633,0.784069,0.000000,0.000000,0.544135,0.000000,0.437182,0.249788,0.000000,0.834873,0.955978,0.018978,0.331260,0.920271,0.073777,0.368615,0.478705,0.585780,0.142110,0.803796,0.677108,0.426295,0.670862,0.205403,0.108598,0.000000,0.356401,0.593641,0.091354,0.000000,0.895741,0.883039,0.037595,0.305136,0.000000,0.000000,0.753077
uid355,0.190031,0.000000,0.000000,0.577767,0.037595,0.722995,0.305136,0.748300,0.000000,0.000000,0.277992,0.762360,0.753077,0.488598,0.858339,0.468621,0.000000,0.000000,0.000000,0.738468,0.331260,0.000000,0.000000,0.000000,0.616340,0.000000,0.318323,0.073777,0.000000,0.838006,0.800000,0.055859,0.544135,0.091354,0.717636,0.458341,0.585780,0.018978,0.000000,0.220482,0.712174,0.368615,0.863665,0.174363,0.142110,0.000000,0.158391,0.630764,0.000000,0.437182,0.000000,0.108598,0.415196,0.125515,0.000000,0.887436,0.000000
uid356,0.305136,0.608918,0.468621,0.037595,0.651389,0.000000,0.561273,0.205403,0.700930,0.000000,0.415196,0.380597,0.125515,0.220482,0.264025,0.488598,0.000000,0.000000,0.498303,0.277992,0.091354,0.000000,0.000000,0.000000,0.158391,0.000000,0.018978,0.108598,0.593641,0.403884,0.000000,0.318323,0.142110,0.174363,0.073777,0.392352,0.000000,0.000000,0.000000,0.000000,0.000000,0.055859,0.695145,0.535317,0.426295,0.000000,0.000000,0.190031,0.000000,0.623621,0.291694,0.000000,0.331260,0.249788,0.000000,0.000000,0.000000
uid357,0.142110,0.190031,0.000000,0.577767,0.000000,0.000000,0.807519,0.458341,0.757763,0.905265,0.844096,0.644645,0.544135,0.108598,0.488598,0.788167,0.368615,0.762360,0.055859,0.437182,0.593641,0.000000,0.000000,0.000000,0.498303,0.000000,0.331260,0.174363,0.000000,0.426295,0.601353,0.091354,0.507824,0.526327,0.569599,0.158391,0.931601,0.073777,0.000000,0.907063,0.000000,0.205403,0.855598,0.803796,0.943527,0.000000,0.264025,0.608918,0.000000,0.825103,0.018978,0.000000,0.415196,0.717636,0.000000,0.037595,0.000000
uid358,0.000000,0.658005,0.651389,0.220482,0.368615,0.142110,0.205403,0.526327,0.728252,0.125515,0.953374,0.000000,0.000000,0.733409,0.000000,0.478705,0.863665,0.577767,0.507824,0.535317,0.037595,0.190031,0.637771,0.897720,0.055859,0.000000,0.018978,0.415196,0.000000,0.305136,0.488598,0.235276,0.392352,0.277992,0.544135,0.437182,0.849958,0.757763,0.000000,0.585780,0.955127,0.291694,0.091354,0.331260,0.356401,0.811172,0.380597,0.630764,0.073777,0.447863,0.847055,0.943527,0.158391,0.174363,0.000000,0.108598,0.000000
uid359,0.037595,0.000000,0.717636,0.544135,0.458341,0.775634,0.706606,0.733409,0.368615,0.000000,0.249788,0.174363,0.000000,0.000000,0.091354,0.825103,0.000000,0.803796,0.895741,0.055859,0.277992,0.000000,0.000000,0.000000,0.447863,0.000000,0.142110,0.517164,0.847055,0.205403,0.779892,0.000000,0.235276,0.158391,0.478705,0.190031,0.880777,0.577767,0.000000,0.637771,0.498303,0.291694,0.585780,0.535317,0.220482,0.000000,0.858339,0.766870,0.871280,0.264025,0.073777,0.728252,0.018978,0.108598,0.000000,0.630764,0.000000
uid360,0.368615,0.392352,0.000000,0.235276,0.220482,0.722995,0.249788,0.728252,0.561273,0.000000,0.664495,0.142110,0.000000,0.478705,0.000000,0.866252,0.907063,0.000000,0.343951,0.552786,0.889573,0.488598,0.831678,0.924724,0.535317,0.000000,0.403884,0.331260,0.000000,0.264025,0.903433,0.018978,0.091354,0.174363,0.733409,0.158391,0.000000,0.863665,0.706606,0.356401,0.677108,0.291694,0.507824,0.318323,0.762360,0.878470,0.108598,0.277992,0.190031,0.000000,0.000000,0.616340,0.037595,0.125515,0.000000,0.932899,0.426295
uid361,0.018978,0.000000,0.305136,0.000000,0.000000,0.000000,0.415196,0.000000,0.125515,0.000000,0.318323,0.000000,0.000000,0.000000,0.447863,0.356401,0.000000,0.535317,0.331260,0.249788,0.108598,0.000000,0.000000,0.000000,0.000000,0.000000,0.264025,0.277992,0.468621,0.000000,0.343951,0.437182,0.037595,0.073777,0.220482,0.000000,0.158391,0.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.392352,0.000000,0.000000,0.055859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142110,0.000000,0.000000,0.000000
uid362,0.343951,0.000000,0.593641,0.468621,0.507824,0.928929,0.318323,0.852805,0.849958,0.000000,0.821720,0.950615,0.000000,0.264025,0.880777,0.220482,0.205403,0.689247,0.426295,0.437182,0.585780,0.380597,0.000000,0.037595,0.917156,0.000000,0.125515,0.695145,0.000000,0.142110,0.000000,0.091354,0.174363,0.670862,0.447863,0.018978,0.000000,0.488598,0.847055,0.108598,0.918728,0.073777,0.561273,0.803796,0.706606,0.000000,0.818271,0.190031,0.748300,0.000000,0.403884,0.415196,0.291694,0.738468,0.000000,0.901565,0.000000
uid363,0.291694,0.000000,0.818271,0.415196,0.630764,0.658005,0.000000,0.000000,0.073777,0.728252,0.264025,0.125515,0.000000,0.091354,0.852805,0.517164,0.712174,0.717636,0.828422,0.108598,0.706606,0.000000,0.000000,0.000000,0.392352,0.000000,0.305136,0.552786,0.861027,0.158391,0.825103,0.318323,0.220482,0.488598,0.544135,0.277992,0.368615,0.683236,0.000000,0.722995,0.601353,0.205403,0.000000,0.018978,0.526327,0.000000,0.771294,0.561273,0.000000,0.000000,0.880777,0.190031,0.871280,0.055859,0.000000,0.593641,0.000000
uid364,0.158391,0.073777,0.706606,0.249788,0.205403,0.507824,0.368615,0.924724,0.552786,0.000000,0.343951,0.478705,0.000000,0.037595,0.498303,0.000000,0.945650,0.544135,0.174363,0.577767,0.700930,0.517164,0.952472,0.935422,0.959226,0.000000,0.887436,0.356401,0.000000,0.871280,0.305136,0.235276,0.651389,0.125515,0.585780,0.689247,0.000000,0.108598,0.921784,0.264025,0.331260,0.728252,0.561273,0.142110,0.091354,0.831678,0.844096,0.392352,0.000000,0.847055,0.828422,0.000000,0.488598,0.878470,0.000000,0.608918,0.658005
uid365,0.018978,0.000000,0.108598,0.437182,0.733409,0.852805,0.415196,0.585780,0.608918,0.000000,0.356401,0.277992,0.000000,0.552786,0.000000,0.478705,0.000000,0.235276,0.601353,0.000000,0.683236,0.753077,0.000000,0.000000,0.468621,0.000000,0.142110,0.616340,0.000000,0.000000,0.717636,0.220482,0.305136,0.073777,0.125515,0.037595,0.000000,0.825103,0.561273,0.784069,0.403884,0.821720,0.205403,0.055859,0.000000,0.644645,0.158391,0.190031,0.569599,0.000000,0.000000,0.000000,0.318323,0.331260,0.000000,0.368615,0.743431
uid366,0.616340,0.000000,0.000000,0.331260,0.664495,0.915553,0.091354,0.403884,0.125515,0.000000,0.841081,0.037595,0.318323,0.158391,0.468621,0.766870,0.928929,0.000000,0.838006,0.000000,0.415196,0.000000,0.000000,0.000000,0.277992,0.000000,0.380597,0.305136,0.000000,0.205403,0.368615,0.544135,0.235276,0.249788,0.356401,0.658005,0.889573,0.478705,0.000000,0.535317,0.803796,0.055859,0.447863,0.018978,0.733409,0.000000,0.855598,0.392352,0.000000,0.683236,0.738468,0.174363,0.593641,0.108598,0.828422,0.577767,0.000000
uid367,0.000000,0.000000,0.000000,0.174363,0.000000,0.644645,0.055859,0.235276,0.305136,0.000000,0.561273,0.264025,0.000000,0.108598,0.000000,0.205403,0.000000,0.000000,0.000000,0.277992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498303,0.593641,0.000000,0.368615,0.000000,0.037595,0.426295,0.091354,0.623621,0.158391,0.000000,0.190031,0.608918,0.544135,0.552786,0.125515,0.018978,0.318323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.478705,0.392352,0.630764,0.356401,0.000000,0.000000,0.000000
uid368,0.356401,0.000000,0.000000,0.000000,0.000000,0.000000,0.403884,0.447863,0.000000,0.000000,0.264025,0.331260,0.000000,0.000000,0.000000,0.426295,0.000000,0.108598,0.277992,0.055859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220482,0.000000,0.000000,0.000000,0.000000,0.000000,0.235276,0.249788,0.000000,0.000000,0.018978,0.000000,0.000000,0.000000,0.000000,0.000000,0.368615,0.437182,0.073777,0.091354,0.000000,0.158391,0.125515,0.037595,0.305136,0.380597,0.000000,0.000000,0.000000,0.000000
